Date,Open,High,Low,Close,Volume
2021.09.02 13:00,125360.0,125455.0,124800.0,125027.0,2257489
2021.09.02 14:00,125022.0,125323.0,124567.0,124652.0,2639715
2021.09.02 15:00,124647.0,124816.0,124065.0,124287.0,2247613
2021.09.02 16:00,124282.0,124335.0,123758.0,124060.0,1707822
2021.09.02 17:00,124065.0,124102.0,123631.0,123885.0,947035
2021.09.03 09:00,124419.0,125144.0,124266.0,124927.0,2492344
2021.09.03 10:00,124927.0,124985.0,123980.0,124118.0,3846395
2021.09.03 11:00,124113.0,124224.0,123314.0,123341.0,2943888
2021.09.03 12:00,123335.0,123653.0,122971.0,123071.0,2225629
2021.09.03 13:00,123066.0,123431.0,122780.0,122870.0,1904368
2021.09.03 14:00,122870.0,123076.0,122749.0,122833.0,1706768
2021.09.03 15:00,122833.0,123912.0,122796.0,123880.0,2171623
2021.09.03 16:00,123880.0,123949.0,123563.0,123753.0,1529095
2021.09.03 17:00,123753.0,124097.0,123193.0,123563.0,1053880
2021.09.06 09:00,123928.0,124039.0,123219.0,123367.0,1498974
2021.09.06 10:00,123372.0,124324.0,123314.0,124303.0,2910089
2021.09.06 11:00,124298.0,124816.0,124165.0,124705.0,2170508
2021.09.06 12:00,124710.0,124816.0,124319.0,124520.0,1613716
2021.09.06 13:00,124520.0,125101.0,124446.0,124874.0,1446899
2021.09.06 14:00,124879.0,125392.0,124863.0,125228.0,1131808
2021.09.06 15:00,125233.0,125355.0,124842.0,125048.0,1359064
2021.09.06 16:00,125048.0,125313.0,124847.0,125038.0,1151532
2021.09.06 17:00,125043.0,125249.0,124906.0,125165.0,723635
2021.09.08 09:00,123875.0,124689.0,123727.0,124657.0,2093102
2021.09.08 10:00,124657.0,124752.0,122997.0,123008.0,4255959
2021.09.08 11:00,123008.0,123198.0,121659.0,121855.0,3641628
2021.09.08 12:00,121860.0,121966.0,121374.0,121881.0,2728398
2021.09.08 13:00,121887.0,122183.0,121252.0,121749.0,2816006
2021.09.08 14:00,121749.0,121950.0,121131.0,121601.0,2504544
2021.09.08 15:00,121607.0,121892.0,121152.0,121226.0,2085989
2021.09.08 16:00,121226.0,121263.0,120089.0,120338.0,2710604
2021.09.08 17:00,120343.0,120634.0,120131.0,120364.0,1019187
2021.09.09 09:00,121147.0,121527.0,120015.0,120697.0,3897780
2021.09.09 10:00,120702.0,121337.0,120179.0,120787.0,4461258
2021.09.09 11:00,120787.0,121057.0,120375.0,120512.0,2903242
2021.09.09 12:00,120512.0,120655.0,119592.0,119994.0,2740306
2021.09.09 13:00,119999.0,121030.0,119989.0,120697.0,2311623
2021.09.09 14:00,120697.0,120792.0,119492.0,119656.0,2766968
2021.09.09 15:00,119656.0,120079.0,119291.0,119767.0,2531470
2021.09.09 16:00,119767.0,123975.0,119497.0,122489.0,2707064
2021.09.09 17:00,122495.0,123801.0,122082.0,123801.0,1288842
2021.09.10 09:00,123980.0,124980.0,123980.0,124002.0,2170224
2021.09.10 10:00,124007.0,124086.0,122791.0,123045.0,3819018
2021.09.10 11:00,123045.0,123272.0,122310.0,122532.0,2963714
2021.09.10 12:00,122537.0,123023.0,122378.0,122690.0,2107926
2021.09.10 13:00,122690.0,123193.0,122574.0,122923.0,1721478
2021.09.10 14:00,122923.0,123087.0,121263.0,122215.0,3013926
2021.09.10 15:00,122215.0,122643.0,121961.0,122394.0,2062564
2021.09.10 16:00,122389.0,122516.0,121210.0,121374.0,1909124
2021.09.10 17:00,121374.0,121596.0,120967.0,121263.0,959980
2021.09.13 09:00,122236.0,123129.0,122146.0,123050.0,1944852
2021.09.13 10:00,123045.0,123383.0,122526.0,123203.0,4157795
2021.09.13 11:00,123203.0,123875.0,122696.0,123674.0,3699927
2021.09.13 12:00,123674.0,124197.0,123325.0,123970.0,2191905
2021.09.13 13:00,123965.0,124335.0,123695.0,123790.0,1883030
2021.09.13 14:00,123785.0,124028.0,123441.0,123631.0,1766640
2021.09.13 15:00,123631.0,124107.0,123219.0,123970.0,2395119
2021.09.13 16:00,123970.0,123975.0,123320.0,123436.0,1682176
2021.09.13 17:00,123436.0,123795.0,123378.0,123378.0,806385
2021.09.14 09:00,122976.0,123869.0,122637.0,123732.0,2607753
2021.09.14 10:00,123732.0,124493.0,123425.0,123732.0,3703379
2021.09.14 11:00,123727.0,124033.0,123214.0,123404.0,3013151
2021.09.14 12:00,123399.0,124372.0,123372.0,124345.0,2025600
2021.09.14 13:00,124345.0,124472.0,123980.0,124039.0,1591954
2021.09.14 14:00,124039.0,124213.0,123732.0,124097.0,1970067
2021.09.14 15:00,124097.0,124176.0,123531.0,123653.0,1853497
2021.09.14 16:00,123653.0,123684.0,122870.0,123246.0,2259730
2021.09.14 17:00,123251.0,123610.0,123002.0,123610.0,732436
2021.09.15 09:00,123346.0,123695.0,123119.0,123473.0,2032315
2021.09.15 10:00,123473.0,123473.0,122220.0,122701.0,3832666
2021.09.15 11:00,122701.0,122764.0,121876.0,122040.0,2953050
2021.09.15 12:00,122040.0,122267.0,121712.0,122125.0,1775482
2021.09.15 13:00,122130.0,122405.0,121881.0,122262.0,1805207
2021.09.15 14:00,122262.0,122310.0,121723.0,122056.0,1782548
2021.09.15 15:00,122051.0,122310.0,121940.0,122156.0,1508181
2021.09.15 16:00,122156.0,122188.0,121850.0,122146.0,1317869
2021.09.15 17:00,122141.0,122236.0,122035.0,122236.0,518271
2021.09.16 09:00,121437.0,121739.0,120999.0,121131.0,2450544
2021.09.16 10:00,121136.0,121443.0,120237.0,120412.0,3860185
2021.09.16 11:00,120417.0,121073.0,120232.0,120914.0,2782657
2021.09.16 12:00,120919.0,121236.0,120570.0,120856.0,1962775
2021.09.16 13:00,120856.0,120872.0,120396.0,120729.0,1447924
2021.09.16 14:00,120729.0,121157.0,120502.0,120951.0,1417920
2021.09.16 15:00,120956.0,121258.0,120597.0,120739.0,1689656
2021.09.16 16:00,120739.0,121025.0,120359.0,120903.0,1630575
2021.09.16 17:00,120903.0,121194.0,120591.0,120977.0,764140
2021.09.17 09:00,120311.0,120697.0,120073.0,120581.0,2207863
2021.09.17 10:00,120581.0,120665.0,118868.0,118995.0,3650268
2021.09.17 11:00,118995.0,119063.0,118064.0,118165.0,2837651
2021.09.17 12:00,118159.0,118492.0,117980.0,118286.0,1901741
2021.09.17 13:00,118281.0,118381.0,117821.0,118091.0,1868043
2021.09.17 14:00,118096.0,118413.0,117932.0,118144.0,1663168
2021.09.17 15:00,118138.0,118651.0,118101.0,118492.0,1784897
2021.09.17 16:00,118498.0,118635.0,117964.0,118191.0,2055746
2021.09.17 17:00,118186.0,118218.0,117588.0,117588.0,818764
2021.09.20 09:00,115474.0,115664.0,114966.0,115616.0,2382744
2021.09.20 10:00,115611.0,116489.0,115172.0,115452.0,4296879
2021.09.20 11:00,115452.0,115759.0,114844.0,114945.0,3202223
2021.09.20 12:00,114950.0,115146.0,114120.0,114363.0,2470295
2021.09.20 13:00,114369.0,114527.0,114014.0,114136.0,2159220
2021.09.20 14:00,114136.0,114871.0,113988.0,114570.0,2048823
2021.09.20 15:00,114564.0,114649.0,114067.0,114221.0,2234676
2021.09.20 16:00,114226.0,115489.0,114147.0,115373.0,2403165
2021.09.20 17:00,115368.0,116076.0,115167.0,116008.0,1060888
2021.09.21 09:00,116949.0,117239.0,116045.0,116161.0,2489191
2021.09.21 10:00,116166.0,116457.0,115442.0,116357.0,4550861
2021.09.21 11:00,116357.0,116653.0,115606.0,115928.0,3587244
2021.09.21 12:00,115934.0,117065.0,115733.0,116970.0,2636945
2021.09.21 13:00,116975.0,117541.0,116954.0,117113.0,2233259
2021.09.21 14:00,117107.0,117573.0,117017.0,117308.0,2109276
2021.09.21 15:00,117308.0,117462.0,116684.0,117113.0,2178886
2021.09.21 16:00,117113.0,117335.0,116700.0,116721.0,2047564
2021.09.21 17:00,116716.0,116975.0,116267.0,116568.0,1141988
2021.09.22 09:00,117900.0,118915.0,117900.0,118418.0,2252112
2021.09.22 10:00,118424.0,119164.0,118334.0,118984.0,3079921
2021.09.22 11:00,118984.0,119286.0,118492.0,118635.0,2545601
2021.09.22 12:00,118635.0,119661.0,118551.0,119497.0,2295649
2021.09.22 13:00,119497.0,119629.0,119259.0,119423.0,1416104
2021.09.22 14:00,119423.0,119751.0,119222.0,119566.0,1757781
2021.09.22 15:00,119560.0,120126.0,118609.0,119159.0,3289300
2021.09.22 16:00,119153.0,119783.0,118942.0,119021.0,2259934
2021.09.22 17:00,119021.0,119196.0,118715.0,118889.0,912174
2021.09.23 09:00,119375.0,119904.0,119243.0,119460.0,1889397
2021.09.23 10:00,119455.0,120486.0,119137.0,120338.0,3898861
2021.09.23 11:00,120332.0,120560.0,120026.0,120417.0,2525224
2021.09.23 12:00,120417.0,121030.0,120105.0,121009.0,2239010
2021.09.23 13:00,121004.0,121152.0,120782.0,120824.0,1751394
2021.09.23 14:00,120824.0,121221.0,120739.0,121014.0,1637591
2021.09.23 15:00,121014.0,121036.0,120491.0,120697.0,1596750
2021.09.23 16:00,120692.0,120813.0,120465.0,120798.0,1436454
2021.09.23 17:00,120798.0,120967.0,120554.0,120554.0,816184
2021.09.24 09:00,119767.0,120010.0,119476.0,119687.0,2013176
2021.09.24 10:00,119693.0,120216.0,119280.0,119756.0,3371427
2021.09.24 11:00,119756.0,120116.0,119153.0,119264.0,2940085
2021.09.24 12:00,119270.0,119957.0,119122.0,119883.0,1949567
2021.09.24 13:00,119883.0,120354.0,119603.0,119624.0,1939133
2021.09.24 14:00,119624.0,120100.0,119603.0,119857.0,1783917
2021.09.24 15:00,119857.0,120311.0,119740.0,120253.0,1378173
2021.09.24 16:00,120248.0,120269.0,119820.0,120036.0,1527798
2021.09.24 17:00,120036.0,120279.0,119968.0,120279.0,558670
2021.09.27 09:00,120628.0,120702.0,119613.0,120015.0,2026205
2021.09.27 10:00,120010.0,120258.0,119349.0,120242.0,3597081
2021.09.27 11:00,120242.0,120565.0,120094.0,120295.0,2679235
2021.09.27 12:00,120290.0,120417.0,119872.0,120073.0,2052317
2021.09.27 13:00,120073.0,120665.0,119994.0,120364.0,1928048
2021.09.27 14:00,120369.0,120459.0,119820.0,120010.0,1871061
2021.09.27 15:00,120010.0,120184.0,118804.0,119333.0,2925464
2021.09.27 16:00,119333.0,121723.0,119280.0,120242.0,2423417
2021.09.27 17:00,120242.0,120364.0,119841.0,119909.0,870941
2021.09.28 09:00,119016.0,119423.0,118715.0,119254.0,2185562
2021.09.28 10:00,119254.0,119867.0,118884.0,119180.0,3887258
2021.09.28 11:00,119180.0,119275.0,117752.0,117921.0,3999219
2021.09.28 12:00,117921.0,118033.0,117425.0,117721.0,2496164
2021.09.28 13:00,117715.0,118059.0,117239.0,117366.0,1959239
2021.09.28 14:00,117372.0,117499.0,116600.0,116616.0,2390777
2021.09.28 15:00,116616.0,117033.0,116425.0,116922.0,2241308
2021.09.28 16:00,116917.0,117155.0,116531.0,116637.0,2376482
2021.09.28 17:00,116642.0,116732.0,116293.0,116335.0,892208
2021.09.29 09:00,117054.0,117747.0,116980.0,117525.0,2468754
2021.09.29 10:00,117525.0,117837.0,116832.0,117684.0,4218896
2021.09.29 11:00,117684.0,118403.0,117625.0,118302.0,2656880
2021.09.29 12:00,118297.0,118635.0,117996.0,118387.0,2495857
2021.09.29 13:00,118392.0,118556.0,117858.0,118239.0,2007587
2021.09.29 14:00,118244.0,118307.0,117208.0,117530.0,2585122
2021.09.29 15:00,117530.0,117990.0,117377.0,117377.0,2162921
2021.09.29 16:00,117382.0,117937.0,117245.0,117393.0,2059858
2021.09.29 17:00,117393.0,117863.0,117377.0,117520.0,903892
2021.09.30 09:00,118059.0,118815.0,117927.0,118556.0,2141211
2021.09.30 10:00,118556.0,118931.0,117958.0,118662.0,3943864
2021.09.30 11:00,118667.0,118910.0,118122.0,118281.0,3364816
2021.09.30 12:00,118281.0,118974.0,117932.0,118376.0,2885097
2021.09.30 13:00,118376.0,118508.0,117382.0,117980.0,2678674
2021.09.30 14:00,117974.0,118244.0,117599.0,117932.0,2153734
2021.09.30 15:00,117932.0,118350.0,117668.0,117810.0,2385443
2021.09.30 16:00,117810.0,118096.0,116991.0,117007.0,2187156
2021.09.30 17:00,117007.0,117308.0,116801.0,117044.0,820042
2021.10.01 09:00,117425.0,117736.0,117298.0,117678.0,2210057
2021.10.01 10:00,117684.0,118408.0,117588.0,118212.0,3383863
2021.10.01 11:00,118207.0,118577.0,117805.0,118207.0,3672549
2021.10.01 12:00,118207.0,118878.0,118059.0,118656.0,2658837
2021.10.01 13:00,118651.0,118852.0,118487.0,118736.0,1531863
2021.10.01 14:00,118736.0,119555.0,118662.0,119434.0,1990587
2021.10.01 15:00,119439.0,119645.0,119233.0,119323.0,1692910
2021.10.01 16:00,119317.0,119481.0,119137.0,119233.0,1586405
2021.10.01 17:00,119233.0,119613.0,119185.0,119613.0,785872
2021.10.04 09:00,118746.0,118873.0,118429.0,118725.0,1720335
2021.10.04 10:00,118725.0,118746.0,117620.0,117953.0,3644902
2021.10.04 11:00,117953.0,118027.0,116859.0,117044.0,3614454
2021.10.04 12:00,117044.0,117181.0,116208.0,116705.0,2813340
2021.10.04 13:00,116705.0,116790.0,116425.0,116579.0,1974903
2021.10.04 14:00,116584.0,116774.0,116420.0,116563.0,2024679
2021.10.04 15:00,116563.0,116917.0,116536.0,116716.0,2106638
2021.10.04 16:00,116716.0,116991.0,116431.0,116758.0,2395534
2021.10.04 17:00,116764.0,116816.0,116510.0,116737.0,901205
2021.10.05 09:00,117446.0,117652.0,117007.0,117276.0,2552726
2021.10.05 10:00,117282.0,117435.0,116378.0,116901.0,4283863
2021.10.05 11:00,116901.0,117393.0,116801.0,117160.0,3325608
2021.10.05 12:00,117160.0,118054.0,117102.0,117974.0,2834559
2021.10.05 13:00,117974.0,118233.0,117884.0,117953.0,1752680
2021.10.05 14:00,117948.0,118038.0,117414.0,117472.0,1978518
2021.10.05 15:00,117467.0,117647.0,116986.0,117303.0,2208479
2021.10.05 16:00,117298.0,117551.0,116526.0,116637.0,2113058
2021.10.05 17:00,116637.0,116917.0,116478.0,116631.0,837378
2021.10.06 09:00,115563.0,115595.0,114421.0,115051.0,2836548
2021.10.06 10:00,115051.0,115992.0,114955.0,115051.0,4645812
2021.10.06 11:00,115056.0,115537.0,114326.0,115500.0,4303921
2021.10.06 12:00,115495.0,115706.0,114897.0,115542.0,2477951
2021.10.06 13:00,115548.0,115659.0,114744.0,115278.0,2369838
2021.10.06 14:00,115283.0,116050.0,114966.0,116034.0,2738284
2021.10.06 15:00,116034.0,116827.0,115875.0,116584.0,2791092
2021.10.06 16:00,116584.0,117017.0,116542.0,116880.0,1607168
2021.10.06 17:00,116885.0,117150.0,116785.0,117049.0,719553
2021.10.07 09:00,118181.0,118181.0,117245.0,117303.0,2281833
2021.10.07 10:00,117298.0,117514.0,116875.0,117261.0,3855612
2021.10.07 11:00,117261.0,117668.0,116922.0,117382.0,3241573
2021.10.07 12:00,117377.0,117652.0,116986.0,117615.0,2483911
2021.10.07 13:00,117615.0,117884.0,117324.0,117520.0,2086649
2021.10.07 14:00,117520.0,117678.0,117091.0,117335.0,2202485
2021.10.07 15:00,117340.0,117879.0,117213.0,117324.0,2245414
2021.10.07 16:00,117324.0,117620.0,117033.0,117102.0,1676579
2021.10.07 17:00,117102.0,117350.0,116816.0,117350.0,891584
2021.10.08 09:00,117736.0,118577.0,117631.0,118239.0,2596082
2021.10.08 10:00,118239.0,119333.0,118233.0,119201.0,3514536
2021.10.08 11:00,119196.0,120005.0,119190.0,119825.0,3115957
2021.10.08 12:00,119825.0,121057.0,119767.0,120475.0,2948983
2021.10.08 13:00,120475.0,120544.0,120089.0,120237.0,1834383
2021.10.08 14:00,120232.0,120391.0,119904.0,120142.0,1947453
2021.10.08 15:00,120137.0,120285.0,119719.0,119746.0,1865296
2021.10.08 16:00,119746.0,119867.0,119381.0,119560.0,1790568
2021.10.08 17:00,119566.0,119576.0,119275.0,119486.0,741189
2021.10.11 09:00,119698.0,120137.0,119518.0,119645.0,2005972
2021.10.11 10:00,119645.0,120502.0,119137.0,120073.0,3872421
2021.10.11 11:00,120073.0,120116.0,119592.0,119698.0,3167197
2021.10.11 12:00,119693.0,120338.0,119613.0,120142.0,2145725
2021.10.11 13:00,120142.0,120174.0,119566.0,119761.0,1904487
2021.10.11 14:00,119756.0,119783.0,118857.0,118937.0,1835968
2021.10.11 15:00,118931.0,119238.0,118757.0,118942.0,2029402
2021.10.11 16:00,118942.0,118958.0,118492.0,118545.0,1367986
2021.10.11 17:00,118540.0,118736.0,118429.0,118535.0,623388
2021.10.13 09:00,118535.0,118916.0,118326.0,118561.0,1808388
2021.10.13 10:00,118556.0,119497.0,118300.0,118890.0,3477375
2021.10.13 11:00,118890.0,119345.0,118514.0,119235.0,2844135
2021.10.13 12:00,119235.0,120333.0,119204.0,120197.0,2179451
2021.10.13 13:00,120197.0,120547.0,119946.0,120474.0,2003655
2021.10.13 14:00,120474.0,120511.0,119962.0,120140.0,2227335
2021.10.13 15:00,120134.0,120699.0,119894.0,120093.0,2460848
2021.10.13 16:00,120093.0,120187.0,119716.0,119842.0,1520204
2021.10.13 17:00,119842.0,119863.0,119544.0,119554.0,669025
2021.10.14 09:00,120547.0,120793.0,120019.0,120161.0,1931938
2021.10.14 10:00,120166.0,120187.0,119455.0,119732.0,3537165
2021.10.14 11:00,119732.0,120087.0,119465.0,120014.0,2633477
2021.10.14 12:00,120014.0,120082.0,119146.0,119324.0,2432952
2021.10.14 13:00,119324.0,119471.0,119094.0,119429.0,1533993
2021.10.14 14:00,119424.0,119612.0,119329.0,119486.0,1360119
2021.10.14 15:00,119486.0,119575.0,119230.0,119288.0,1454573
2021.10.14 16:00,119288.0,119795.0,118932.0,119580.0,1941360
2021.10.14 17:00,119580.0,119910.0,119439.0,119878.0,643797
2021.10.15 09:00,120103.0,120114.0,119695.0,119821.0,1564299
2021.10.15 10:00,119816.0,120500.0,119309.0,120490.0,3726667
2021.10.15 11:00,120485.0,120950.0,120323.0,120689.0,3039024
2021.10.15 12:00,120694.0,121055.0,120647.0,120898.0,1575090
2021.10.15 13:00,120893.0,121002.0,120710.0,120971.0,1299270
2021.10.15 14:00,120966.0,121044.0,120730.0,120887.0,1363614
2021.10.15 15:00,120887.0,121222.0,120710.0,121049.0,1674956
2021.10.15 16:00,121049.0,121117.0,120845.0,120955.0,1460637
2021.10.15 17:00,120950.0,120960.0,120715.0,120825.0,661656
2021.10.18 09:00,120302.0,120438.0,119429.0,119601.0,2052243
2021.10.18 10:00,119601.0,119695.0,118932.0,119329.0,3384571
2021.10.18 11:00,119324.0,119894.0,119214.0,119481.0,3200460
2021.10.18 12:00,119476.0,120673.0,119371.0,120647.0,2557242
2021.10.18 13:00,120647.0,121164.0,120584.0,121028.0,1980677
2021.10.18 14:00,121028.0,121347.0,120987.0,121060.0,1538746
2021.10.18 15:00,121060.0,121211.0,120835.0,121180.0,1507713
2021.10.18 16:00,121185.0,121222.0,120689.0,120809.0,1634076
2021.10.18 17:00,120804.0,120814.0,120438.0,120542.0,910382
2021.10.19 09:00,120124.0,120134.0,118833.0,119000.0,2569774
2021.10.19 10:00,119000.0,119413.0,118101.0,118483.0,3899652
2021.10.19 11:00,118483.0,118728.0,117960.0,118237.0,2776871
2021.10.19 12:00,118237.0,118268.0,117453.0,117970.0,2692695
2021.10.19 13:00,117970.0,117975.0,117484.0,117866.0,1953463
2021.10.19 14:00,117866.0,118336.0,117751.0,117782.0,2108994
2021.10.19 15:00,117782.0,117887.0,116391.0,116449.0,3157057
2021.10.19 16:00,116449.0,118038.0,115931.0,116601.0,3052449
2021.10.19 17:00,116601.0,117787.0,116501.0,117259.0,1046256
2021.10.20 09:00,117510.0,117860.0,116601.0,117714.0,2923120
2021.10.20 10:00,117709.0,117913.0,116538.0,116804.0,4491143
2021.10.20 11:00,116804.0,117724.0,116658.0,117270.0,3651533
2021.10.20 12:00,117275.0,117887.0,117055.0,117191.0,2279915
2021.10.20 13:00,117191.0,117526.0,117118.0,117385.0,1718689
2021.10.20 14:00,117385.0,117568.0,116177.0,117259.0,2767825
2021.10.20 15:00,117264.0,118289.0,117003.0,117484.0,2603089
2021.10.20 16:00,117484.0,117604.0,116846.0,116851.0,1703744
2021.10.20 17:00,116851.0,116919.0,114839.0,115084.0,1528523
2021.10.21 09:00,113527.0,114802.0,113443.0,114070.0,2395662
2021.10.21 10:00,114065.0,115492.0,113981.0,114917.0,3926960
2021.10.21 11:00,114917.0,115304.0,114572.0,114755.0,3464044
2021.10.21 12:00,114755.0,114766.0,113929.0,114065.0,2677007
2021.10.21 13:00,114065.0,114546.0,113600.0,114274.0,2680808
2021.10.21 14:00,114274.0,114326.0,111592.0,111880.0,3690742
2021.10.21 15:00,111880.0,113689.0,111451.0,112967.0,3211731
2021.10.21 16:00,112967.0,113840.0,112884.0,113312.0,2239641
2021.10.21 17:00,113317.0,113903.0,113150.0,113610.0,1186699
2021.10.22 09:00,112763.0,113312.0,112068.0,112272.0,2800093
2021.10.22 10:00,112277.0,112795.0,110939.0,111388.0,4408721
2021.10.22 11:00,111394.0,111462.0,108722.0,109062.0,4872050
2021.10.22 12:00,109057.0,110458.0,108382.0,109956.0,3431896
2021.10.22 13:00,109956.0,111477.0,109167.0,110259.0,2795538
2021.10.22 14:00,110254.0,112256.0,110029.0,111629.0,2814858
2021.10.22 15:00,111634.0,113825.0,110845.0,112716.0,2819497
2021.10.22 16:00,112711.0,113338.0,111613.0,111953.0,1836229
2021.10.22 17:00,111958.0,112544.0,111624.0,111875.0,665718
2021.10.25 09:00,112821.0,113234.0,112141.0,112920.0,2669198
2021.10.25 10:00,112920.0,114102.0,112701.0,114081.0,3939236
2021.10.25 11:00,114075.0,114588.0,113966.0,114300.0,2644158
2021.10.25 12:00,114300.0,114541.0,113636.0,113898.0,2272757
2021.10.25 13:00,113893.0,114462.0,113678.0,114264.0,2118636
2021.10.25 14:00,114269.0,114478.0,113913.0,114191.0,2320664
2021.10.25 15:00,114191.0,115335.0,114018.0,115194.0,2632327
2021.10.25 16:00,115194.0,115367.0,114719.0,114844.0,1858007
2021.10.25 17:00,114844.0,114865.0,114389.0,114583.0,924373
2021.10.26 09:00,114274.0,114285.0,112993.0,113202.0,2739037
2021.10.26 10:00,113208.0,113584.0,112528.0,112721.0,3882575
2021.10.26 11:00,112721.0,113527.0,112460.0,112601.0,3673444
2021.10.26 12:00,112596.0,113087.0,112324.0,112340.0,2723270
2021.10.26 13:00,112340.0,112654.0,112042.0,112533.0,2265224
2021.10.26 14:00,112523.0,112988.0,112371.0,112481.0,2539874
2021.10.26 15:00,112481.0,113093.0,112471.0,112753.0,2260875
2021.10.26 16:00,112748.0,112931.0,111932.0,112037.0,1920559
2021.10.26 17:00,112037.0,112397.0,111911.0,112397.0,903357
2021.10.27 09:00,112293.0,112868.0,112094.0,112852.0,2409376
2021.10.27 10:00,112852.0,113741.0,112633.0,113600.0,3173723
2021.10.27 11:00,113595.0,114123.0,113532.0,113636.0,3014236
2021.10.27 12:00,113636.0,114149.0,113229.0,113291.0,2462998
2021.10.27 13:00,113297.0,113819.0,113281.0,113323.0,1882208
2021.10.27 14:00,113328.0,113636.0,113035.0,113547.0,1991630
2021.10.27 15:00,113547.0,113694.0,112847.0,112899.0,1963305
2021.10.27 16:00,112899.0,113019.0,111754.0,112204.0,2632964
2021.10.27 17:00,112204.0,113056.0,112152.0,112863.0,731690
2021.10.28 09:00,112371.0,112450.0,111279.0,111650.0,2720578
2021.10.28 10:00,111645.0,112842.0,111362.0,112612.0,3737906
2021.10.28 11:00,112612.0,112763.0,111519.0,111676.0,3061437
2021.10.28 12:00,111681.0,111796.0,110887.0,111524.0,2747506
2021.10.28 13:00,111524.0,112110.0,111378.0,111462.0,2322853
2021.10.28 14:00,111467.0,113119.0,111284.0,112408.0,2624100
2021.10.28 15:00,112408.0,112601.0,111273.0,111425.0,2110551
2021.10.28 16:00,111425.0,111859.0,111002.0,111561.0,1803747
2021.10.28 17:00,111566.0,111676.0,109601.0,110275.0,1375942
2021.10.29 09:00,110677.0,111916.0,110599.0,111765.0,2762394
2021.10.29 10:00,111765.0,111979.0,109789.0,109825.0,4148090
2021.10.29 11:00,109820.0,111237.0,109768.0,111185.0,3193858
2021.10.29 12:00,111179.0,111326.0,110379.0,110547.0,2588034
2021.10.29 13:00,110547.0,110745.0,110097.0,110583.0,1744327
2021.10.29 14:00,110583.0,111085.0,110437.0,110552.0,2004991
2021.10.29 15:00,110547.0,110735.0,109224.0,110081.0,2945488
2021.10.29 16:00,110081.0,110306.0,108952.0,109057.0,1921909
2021.10.29 17:00,109057.0,109627.0,108853.0,109522.0,956474
2021.11.01 09:00,110129.0,110688.0,109857.0,110636.0,1889353
2021.11.01 10:00,110641.0,110745.0,109961.0,110369.0,3495234
2021.11.01 11:00,110374.0,111122.0,110275.0,110510.0,3187907
2021.11.01 12:00,110510.0,111106.0,110254.0,111101.0,2450885
2021.11.01 13:00,111101.0,111650.0,110970.0,111618.0,2144356
2021.11.01 14:00,111618.0,111801.0,111315.0,111524.0,2106504
2021.11.01 15:00,111524.0,111639.0,111075.0,111294.0,2087283
2021.11.01 16:00,111294.0,111718.0,111268.0,111368.0,1551723
2021.11.01 17:00,111368.0,111399.0,110829.0,110829.0,1044629
2021.11.03 09:00,110165.0,110494.0,109794.0,110176.0,2268869
2021.11.03 10:00,110176.0,110740.0,109606.0,110123.0,3734520
2021.11.03 11:00,110123.0,111446.0,110040.0,111022.0,3541930
2021.11.03 12:00,111017.0,112539.0,110698.0,112476.0,3396858
2021.11.03 13:00,112476.0,112491.0,111164.0,111164.0,2212204
2021.11.03 14:00,111164.0,111509.0,110411.0,110662.0,2136197
2021.11.03 15:00,110662.0,112444.0,110369.0,111906.0,3170821
2021.11.03 16:00,111906.0,112183.0,111462.0,111462.0,1965492
2021.11.03 17:00,111467.0,112335.0,111310.0,112220.0,1019525
2021.11.04 09:00,112397.0,112424.0,111054.0,111425.0,2189591
2021.11.04 10:00,111420.0,111425.0,110160.0,110474.0,3828580
2021.11.04 11:00,110474.0,110798.0,110003.0,110066.0,3385773
2021.11.04 12:00,110061.0,110196.0,109637.0,110102.0,2366065
2021.11.04 13:00,110102.0,110176.0,109025.0,109151.0,2442711
2021.11.04 14:00,109151.0,109501.0,108571.0,108733.0,2286281
2021.11.04 15:00,108727.0,109203.0,108236.0,108806.0,2549795
2021.11.04 16:00,108806.0,109334.0,108602.0,108874.0,1942455
2021.11.04 17:00,108874.0,109203.0,108701.0,108769.0,908811
2021.11.05 09:00,109365.0,110123.0,108738.0,109987.0,2148249
2021.11.05 10:00,109987.0,111179.0,109851.0,111059.0,3291247
2021.11.05 11:00,111059.0,111232.0,109925.0,110369.0,2920531
2021.11.05 12:00,110364.0,110677.0,110129.0,110353.0,1993773
2021.11.05 13:00,110348.0,110913.0,110332.0,110698.0,1850316
2021.11.05 14:00,110693.0,110960.0,109857.0,110437.0,2383391
2021.11.05 15:00,110437.0,110761.0,110280.0,110291.0,1593268
2021.11.05 16:00,110291.0,110641.0,110108.0,110463.0,1545434
2021.11.05 17:00,110468.0,110500.0,109940.0,110055.0,773621
2021.11.08 09:00,109627.0,109747.0,109093.0,109271.0,2254269
2021.11.08 10:00,109271.0,110353.0,109224.0,110270.0,3097200
2021.11.08 11:00,110270.0,111326.0,110238.0,111064.0,3029730
2021.11.08 12:00,111070.0,111101.0,110385.0,110416.0,2287955
2021.11.08 13:00,110421.0,110824.0,110123.0,110698.0,2035451
2021.11.08 14:00,110704.0,111022.0,110468.0,110630.0,2268307
2021.11.08 15:00,110630.0,110761.0,109956.0,110118.0,1793323
2021.11.08 16:00,110118.0,110547.0,110061.0,110453.0,1651304
